Date Received,Product Name,Sub Product,Issue,Sub Issue,Consumer Complaint Narrative,Company Public Response,Company,State Name,Zip Code,Tags,Consumer Consent Provided,Submitted via,Date Sent to Company,Company Response to Consumer,Timely Response,Consumer Disputed,Complaint ID
2013-08-23,Debt collection,Medical,Communication tactics,Frequent or repeated calls,,,"Mountain Land Collections, Inc.",UT,84770,,N/A,Web,2013-08-23,Closed with non-monetary relief,Yes,No,502257
2013-08-09,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Wells Fargo & Company,WA,98201,,N/A,Web,2013-08-12,Closed with explanation,Yes,No,485549
2013-08-09,Debt collection,"Other (i.e. phone, health club, etc.)",Taking/threatening an illegal action,Sued where didn't live/sign for debt,,,"Javitch, Block & Rathbone LLC",IN,46229,,N/A,Web,2013-08-09,Closed with explanation,Yes,No,485552
2013-08-22,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,,,Bank of America,SC,29642,,N/A,Web,2013-08-23,Closed with explanation,Yes,No,500391
2013-07-29,Bank account or service,Checking account,Problems caused by my funds being low,,,,Bank of America,AZ,85041,,N/A,Referral,2013-07-30,Closed with non-monetary relief,Yes,No,468848
2013-08-02,Credit card,,Credit determination,,,,JPMorgan Chase & Co.,PA,18414,,N/A,Web,2013-08-02,Closed with explanation,Yes,Yes,473259
2013-08-09,Mortgage,Conventional fixed mortgage,"Application, originator, mortgage broker",,,,Capital One,IL,60016,,N/A,Web,2013-08-13,Closed with explanation,Yes,No,485908
2013-08-22,Bank account or service,Checking account,Problems caused by my funds being low,,,,JPMorgan Chase & Co.,CO,80012,,N/A,Referral,2013-08-23,Closed,Yes,Yes,501086
2013-08-09,Bank account or service,Checking account,Deposits and withdrawals,,,,USAA Savings,TX,77388,,N/A,Referral,2013-08-14,Closed with monetary relief,Yes,No,486322
2013-08-23,Debt collection,Credit card,Improper contact or sharing of info,Talked to a third party about my debt,,,"Ability Recovery Services, LLC",PA,15216,,N/A,Web,2013-08-28,Closed,Yes,Yes,502303
2013-08-22,Credit card,,Identity theft / Fraud / Embezzlement,,,,Barclays PLC,PA,18964,,N/A,Referral,2013-08-23,Closed with explanation,Yes,No,501088
2013-08-09,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,JPMorgan Chase & Co.,CA,92585,,N/A,Referral,2013-08-12,Closed with explanation,Yes,No,486905
2013-07-29,Debt collection,Credit card,Cont'd attempts collect debt not owed,Debt is not mine,,,Synchrony Financial,OH,44440,,N/A,Phone,2013-08-01,Closed with explanation,Yes,No,468645
2013-07-29,Bank account or service,Checking account,"Account opening, closing, or management",,,,Wells Fargo & Company,MN,55437,,N/A,Phone,2013-07-30,Closed with explanation,Yes,Yes,468646
2013-08-09,Consumer Loan,Vehicle loan,Managing the loan or lease,,,,Wells Fargo & Company,TX,78617,,N/A,Referral,2013-08-12,Closed with explanation,Yes,No,486373
2013-08-02,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,,,Wells Fargo & Company,CA,95843,,N/A,Phone,2013-08-22,Closed with explanation,Yes,Yes,473284
2013-08-22,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",,,,Bank of America,FL,33176,,N/A,Web,2013-08-23,Closed with explanation,Yes,Yes,500403
2013-08-15,Mortgage,Home equity loan or line of credit,"Loan servicing, payments, escrow account",,,,Bank of America,CA,94519,Older American,N/A,Postal mail,2013-08-16,Closed with explanation,Yes,Yes,488747
2013-08-09,Credit card,,Advertising and marketing,,,,Global Client Solutions,CA,91945,,N/A,Web,2013-08-12,Closed with explanation,Yes,Yes,485922
2013-07-29,Credit card,,Unsolicited issuance of credit card,,,,Citibank,FL,34448,,N/A,Referral,2013-07-30,Closed with explanation,Yes,Yes,467943
2013-07-29,Bank account or service,Checking account,"Account opening, closing, or management",,,,Astoria Bank,NY,10502,,N/A,Referral,2013-07-30,Closed with non-monetary relief,Yes,No,480555
2013-08-09,Credit card,,Other,,,,JPMorgan Chase & Co.,NJ,7631,,N/A,Referral,2013-08-12,Closed with explanation,Yes,No,485573
2013-08-23,Mortgage,Conventional adjustable mortgage (ARM),Credit decision / Underwriting,,,,HSBC North America Holdings Inc.,PA,17070,Servicemember,N/A,Web,2013-08-23,Closed with explanation,Yes,No,502325
2013-08-02,Student loan,Non-federal student loan,Repaying your loan,Repaying your loan,,,"Navient Solutions, Inc.",OK,73112,,N/A,Web,2013-08-05,Closed with explanation,Yes,No,473293
2013-08-02,Debt collection,Credit card,Cont'd attempts collect debt not owed,Debt was discharged in bankruptcy,,,JPMorgan Chase & Co.,CA,90266,,N/A,Web,2013-08-02,Closed with explanation,Yes,No,473275
2013-07-29,Bank account or service,Checking account,Deposits and withdrawals,,,,Bank of America,MA,1223,,N/A,Referral,2013-07-30,Closed with explanation,Yes,No,468994
2013-07-29,Credit card,,Billing disputes,,,,Synchrony Financial,MD,21710,,N/A,Referral,2013-07-30,Closed with monetary relief,Yes,No,469076
2013-08-09,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,"Carrington Mortgage Holdings, LLC.",CT,6606,,N/A,Referral,2013-08-12,Closed with explanation,Yes,No,484704
2013-08-22,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",,,,JPMorgan Chase & Co.,VA,22032,,N/A,Web,2013-08-22,Closed with explanation,Yes,Yes,500417
2013-08-23,Student loan,Non-federal student loan,Repaying your loan,Repaying your loan,,,"Navient Solutions, Inc.",VA,22405,,N/A,Web,2013-08-23,Closed with explanation,Yes,No,502329
2013-08-05,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Franklin Credit Management,PA,19128,,N/A,Referral,2013-09-26,Closed with explanation,Yes,No,474131
2013-07-29,Bank account or service,Checking account,Using a debit or ATM card,,,,Citibank,NY,11213,,N/A,Referral,2013-07-30,Closed with monetary relief,Yes,No,468886
2013-08-09,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,U.S. Bancorp,NV,89104,,N/A,Referral,2013-08-13,Closed with explanation,Yes,No,486825
2013-08-09,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",,,,Wells Fargo & Company,NJ,8722,,N/A,Web,2013-08-13,Closed with explanation,Yes,Yes,485945
2013-08-09,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Nationstar Mortgage,CA,90304,,N/A,Referral,2013-08-13,Closed with explanation,Yes,No,486621
2013-08-05,Student loan,Non-federal student loan,Repaying your loan,Repaying your loan,,,Citibank,CT,6606,,N/A,Referral,2013-08-08,Closed with explanation,Yes,No,470100
2013-08-22,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",,,,Bank of America,CA,95020,,N/A,Web,2013-08-22,Closed with explanation,Yes,Yes,500428
2013-08-05,Debt collection,Mortgage,Cont'd attempts collect debt not owed,Debt is not mine,,,JPMorgan Chase & Co.,CA,95367,,N/A,Phone,2013-08-08,Closed with explanation,Yes,No,474139
2013-08-02,Credit reporting,,Incorrect information on credit report,Account status,,,"TransUnion Intermediate Holdings, Inc.",DE,19720,,N/A,Web,2013-08-02,Closed with explanation,Yes,No,473307
2013-07-29,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,,,Wells Fargo & Company,IN,46060,,N/A,Web,2013-07-31,Closed with explanation,Yes,No,468666
2013-08-09,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,,,JPMorgan Chase & Co.,CT,6783,,N/A,Web,2013-08-13,Closed with explanation,Yes,Yes,485929
2013-08-05,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Bank of America,IL,60616,,N/A,Referral,2013-08-08,Closed with explanation,Yes,Yes,474142
2013-08-02,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",,,,Bank of America,NY,11784,,N/A,Web,2013-08-06,Closed with explanation,Yes,No,473304
2013-08-22,Mortgage,Other mortgage,Other,,,,Ocwen,IL,60473,,N/A,Referral,2013-08-22,Closed with explanation,Yes,No,499181
2013-08-09,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Bank of America,AZ,85282,,N/A,Referral,2013-08-12,Closed with explanation,Yes,No,486002
2013-08-15,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,,,U.S. Bancorp,NY,11203,,N/A,Phone,2013-08-16,Closed with explanation,Yes,No,491120
2013-08-05,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,,,Wells Fargo & Company,NY,11427,,N/A,Referral,2013-08-08,Closed with explanation,Yes,Yes,474146
2013-08-05,Credit card,,Other,,,,Capital One,CT,6519,,N/A,Referral,2013-09-03,Closed with monetary relief,Yes,No,474147
2013-08-23,Credit card,,Advertising and marketing,,,,JPMorgan Chase & Co.,ID,83841,Older American,N/A,Web,2013-08-23,Closed with explanation,Yes,No,508199
2013-08-09,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,JPMorgan Chase & Co.,MI,48382,,N/A,Referral,2013-08-12,Closed with explanation,Yes,No,484601
2013-08-09,Credit card,,Billing disputes,,,,JPMorgan Chase & Co.,IL,60532,,N/A,Referral,2013-08-12,Closed with explanation,Yes,Yes,485588
2013-08-09,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,,,Wells Fargo & Company,FL,34232,,N/A,Phone,2013-08-13,Closed with explanation,Yes,No,485955
2013-08-15,Credit card,,Other,,,,Wells Fargo & Company,NJ,8401,,N/A,Referral,2013-08-16,Closed with explanation,Yes,No,490452
2013-08-15,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,JPMorgan Chase & Co.,NJ,7024,,N/A,Referral,2013-08-21,Closed with explanation,Yes,No,488887
2013-08-22,Debt collection,Mortgage,Cont'd attempts collect debt not owed,Debt was discharged in bankruptcy,,,Nationstar Mortgage,CA,92392,,N/A,Phone,2013-08-23,Closed with explanation,Yes,No,499180
2013-08-02,Bank account or service,Savings account,"Account opening, closing, or management",,,,Bank of America,NM,87123,,N/A,Web,2013-08-07,Closed with explanation,Yes,No,473313
2013-08-05,Credit card,,Billing disputes,,,,Amex,AZ,85286,,N/A,Referral,2013-08-07,Closed with explanation,Yes,No,474155
2013-08-05,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",,,,JPMorgan Chase & Co.,FL,33461,,N/A,Referral,2013-08-08,Closed with explanation,Yes,No,474156
2013-07-29,Mortgage,Conventional fixed mortgage,Settlement process and costs,,,,"SunTrust Banks, Inc.",VA,22556,,N/A,Web,2013-07-30,Closed with non-monetary relief,Yes,No,468685
2013-08-09,Mortgage,Other mortgage,"Application, originator, mortgage broker",,,,JPMorgan Chase & Co.,NY,11411,,N/A,Referral,2013-08-12,Closed with monetary relief,Yes,No,485595
2013-08-23,Credit reporting,,Incorrect information on credit report,Account terms,,,Experian,TX,75025,,N/A,Web,2013-09-10,Closed with explanation,Yes,Yes,501517
2013-08-02,Debt collection,Credit card,Cont'd attempts collect debt not owed,Debt is not mine,,,U.S. Bancorp,FL,32937,,N/A,Web,2013-08-02,Closed with non-monetary relief,Yes,No,467070
2013-08-09,Mortgage,Home equity loan or line of credit,Settlement process and costs,,,,Wells Fargo & Company,NC,28560,,N/A,Web,2013-08-16,Closed with explanation,Yes,No,484766
2013-08-22,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,Nationstar Mortgage,NY,11741,,N/A,Referral,2013-08-23,Closed with explanation,Yes,Yes,499173
2013-08-05,Mortgage,Other mortgage,Settlement process and costs,,,,"SunTrust Banks, Inc.",FL,32250,,N/A,Referral,2013-08-07,Closed with non-monetary relief,Yes,No,474158
2013-08-05,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,,,"Seterus, Inc.",MN,55124,,N/A,Referral,2013-08-07,Closed with explanation,Yes,Yes,474159
2013-08-09,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,JPMorgan Chase & Co.,CA,95407,,N/A,Referral,2013-08-12,Closed with monetary relief,Yes,No,485596
2013-08-23,Credit reporting,,Incorrect information on credit report,Information is not mine,,,"TransUnion Intermediate Holdings, Inc.",GA,31419,,N/A,Referral,2013-09-12,Closed with explanation,Yes,No,502342
2013-08-23,Credit reporting,,Incorrect information on credit report,Information is not mine,,,Experian,TX,75025,,N/A,Web,2013-08-29,Closed with explanation,Yes,Yes,501518
2013-08-09,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,,,Citibank,AZ,85282,,N/A,Web,2013-09-03,Closed with explanation,Yes,No,486903
2013-08-09,Bank account or service,Checking account,Deposits and withdrawals,,,,"SunTrust Banks, Inc.",GA,30752,Servicemember,N/A,Phone,2013-08-14,Closed with explanation,Yes,Yes,485975
2013-08-05,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,"Seterus, Inc.",GA,30548,,N/A,Referral,2013-08-07,Closed with explanation,Yes,No,474161
2013-08-23,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",,,,"SunTrust Banks, Inc.",MD,20850,,N/A,Web,2013-08-23,Closed with explanation,Yes,No,508249
2013-08-15,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",,,,HSBC North America Holdings Inc.,NJ,8618,,N/A,Referral,2013-08-16,Closed with explanation,Yes,No,488908
2013-08-09,Mortgage,Home equity loan or line of credit,"Loan servicing, payments, escrow account",,,,Wells Fargo & Company,MN,55403,Older American,N/A,Web,2013-08-13,Closed with explanation,Yes,No,485607
2013-08-09,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,"Carrington Mortgage Holdings, LLC.",CA,91766,,N/A,Postal mail,2013-08-12,Closed with explanation,Yes,No,484656
2013-07-29,Credit reporting,,Incorrect information on credit report,Information is not mine,,,"TransUnion Intermediate Holdings, Inc.",VA,22044,,N/A,Postal mail,2013-08-27,Closed with explanation,Yes,No,480308
2013-08-09,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,,,Bank of America,FL,33407,,N/A,Web,2013-08-12,Closed with non-monetary relief,Yes,No,485609
2013-08-23,Debt collection,"Other (i.e. phone, health club, etc.)",Disclosure verification of debt,Not given enough info to verify debt,,,"Fidelity National Information Services, Inc. (FNIS)",LA,71302,Servicemember,N/A,Web,2013-08-23,Closed with explanation,Yes,No,502394
2013-08-23,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,,,JPMorgan Chase & Co.,MD,20659,,N/A,Referral,2013-08-26,Closed with explanation,Yes,No,501865
2013-08-09,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",,,,Bank of America,NC,28115,,N/A,Web,2013-08-14,Closed with non-monetary relief,Yes,No,485616
2013-08-09,Bank account or service,Checking account,"Account opening, closing, or management",,,,JPMorgan Chase & Co.,CA,94531,,N/A,Phone,2013-08-22,Closed with explanation,Yes,Yes,485839
2013-08-05,Mortgage,Home equity loan or line of credit,"Loan servicing, payments, escrow account",,,,Wells Fargo & Company,FL,33065,Older American,N/A,Postal mail,2013-08-08,Closed with explanation,Yes,No,480134
2013-08-15,Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt was paid,,,Turning Point Solutions LLC,SC,29906,,N/A,Phone,2013-08-22,Closed with non-monetary relief,Yes,No,490504
2013-08-23,Debt collection,"Other (i.e. phone, health club, etc.)",Disclosure verification of debt,Right to dispute notice not received,,,Bank of America,IL,60652,,N/A,Referral,2013-08-23,Closed with explanation,Yes,No,502377
2013-08-22,Money transfers,Domestic (US) money transfer,Fraud or scam,,,,Bank of America,CA,92020,,N/A,Web,2013-08-23,Closed with explanation,Yes,Yes,499099
2013-08-23,Mortgage,VA mortgage,Settlement process and costs,,,,Wells Fargo & Company,AZ,85248,,N/A,Web,2013-08-23,Closed with monetary relief,Yes,No,504106
2013-08-09,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,,,JPMorgan Chase & Co.,CA,95062,Older American,N/A,Web,2013-08-14,Closed with explanation,Yes,No,485634
2013-08-22,Bank account or service,Checking account,Problems caused by my funds being low,,,,The Huntington National Bank,OH,43110,,N/A,Web,2013-08-23,Closed with monetary relief,Yes,No,500484
2013-08-22,Bank account or service,Checking account,Problems caused by my funds being low,,,,First Tennessee Bank,VA,24201,,N/A,Referral,2013-08-26,Closed with monetary relief,Yes,No,501091
2013-08-02,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,,,Bank of America,ID,83646,,N/A,Web,2013-08-06,Closed with non-monetary relief,Yes,No,473374
2013-08-22,Bank account or service,Checking account,Problems caused by my funds being low,,,,U.S. Bancorp,CA,92336,,N/A,Referral,2013-08-26,Closed with explanation,Yes,No,501092
2013-08-23,Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,,,"Southwest Credit Systems, L.P.",FL,32055,,N/A,Phone,2013-09-16,Closed with explanation,Yes,Yes,502321
2013-08-05,Student loan,Non-federal student loan,Repaying your loan,Repaying your loan,,,Iowa Student Loan,IA,50624,,N/A,Web,2013-08-08,Closed with explanation,Yes,No,474203
2013-08-15,Credit card,,Billing disputes,,,,Citibank,NV,89139,Older American,N/A,Phone,2013-08-16,Closed with explanation,Yes,No,491177
2013-08-02,Mortgage,VA mortgage,"Loan modification,collection,foreclosure",,,,Bank of America,NE,68048,,N/A,Web,2013-08-06,Closed with explanation,Yes,Yes,473386
